Peptide,Protein,Replicate,PrecursorMz,PrecursorCharge,ProductMz,ProductCharge,FragmentIon,RetentionTime,Area,Background,PeakRank
Difenoconazole,molecules1,PestMix1_8Step1Plasma2SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.44676685333252,961998.5,20824.037109375,3
Difenoconazole,molecules1,PestMix1_8Step1Plasma3SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.4467830657958984,1082818,10671.75390625,3
Difenoconazole,molecules1,PestMix1_8Step2Plasma1SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.44676685333252,167542.046875,4478.4365234375,3
Difenoconazole,molecules1,PestMix1_8Step2Plasma2SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.46048355102539,194132.40625,5450.01220703125,3
Difenoconazole,molecules1,PestMix1_8Step2Plasma3SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.4467830657958984,206049.5625,5634.4072265625,3
Difenoconazole,molecules1,PestMix1_8Step3Plasma1SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.44676685333252,52100.9296875,240.09867858886719,3
Difenoconazole,molecules1,PestMix1_8Step3Plasma2SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.46048355102539,51283.13671875,604.1170654296875,3
Difenoconazole,molecules1,PestMix1_8Step3Plasma3SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.4330835342407227,65661.9296875,1247.9873046875,3
Difenoconazole,molecules1,PestMix1_8Step4Plasma1SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.46048355102539,24873.0546875,0,3
Difenoconazole,molecules1,PestMix1_8Step4Plasma2SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.44676685333252,20776.623046875,0,3
Difenoconazole,molecules1,PestMix1_8Step4Plasma3SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.4467830657958984,19632.595703125,0,3
Difenoconazole,molecules1,PestMix1_8Step5Plasma1SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.4539833068847656,7331.7392578125,0,3
Difenoconazole,molecules1,PestMix1_8Step5Plasma2SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.4467830657958984,7628.927734375,0,3
Difenoconazole,molecules1,PestMix1_8Step5Plasma3SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.4402999877929688,10088.791015625,234.8922119140625,3
Difenoconazole,molecules1,PestMix1_8Step6Plasma1SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.46048355102539,2228.462646484375,0,3
Difenoconazole,molecules1,PestMix1_8Step6Plasma2SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.4330835342407227,2072.38037109375,0,3
Difenoconazole,molecules1,PestMix1_8Step6Plasma3SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.4467830657958984,2392.3251953125,0,3
Difenoconazole,molecules1,PestMix1_8Step7Plasma1SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.4604663848876953,737.38482666015625,0,3
Difenoconazole,molecules1,PestMix1_8Step7Plasma2SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.46048355102539,1131.4625244140625,0,3
Difenoconazole,molecules1,PestMix1_8Step7Plasma3SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.4467830657958984,1114.3531494140625,0,3
Difenoconazole,molecules1,PestMix1_8Step8Plasma1SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.4193496704101563,0,0,0
Difenoconazole,molecules1,PestMix1_8Step8Plasma2SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.44676685333252,188.46713256835938,0,5
Difenoconazole,molecules1,PestMix1_8Step8Plasma3SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.4193496704101563,407.23794555664063,0,3
Difenoconazole,molecules1,PestMix1_8Step9Plasma1SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.4330835342407227,0,0,0
Difenoconazole,molecules1,PestMix1_8Step9Plasma2SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.3919668197631836,51.026035308837891,0,5
Difenoconazole,molecules1,PestMix1_8Step9Plasma3SWATH50-80,406.071973,1,407.075052,1,precursor [M+1],8.3371667861938477,0,0,0
Difenoconazole,molecules1,PestMix1_8Step10Plasma1SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.399200439453125,122.74191284179688,408.43307495117188,2
Difenoconazole,molecules1,PestMix1_8Step10Plasma2SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.41938304901123,860.8941650390625,0,1
Difenoconazole,molecules1,PestMix1_8Step10Plasma3SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.4193668365478516,582.94244384765625,0,2
Difenoconazole,molecules1,PestMix1_8Step1Plasma1SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.4467830657958984,3510708.5,0,2
Difenoconazole,molecules1,PestMix1_8Step1Plasma2SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.44676685333252,3071997.25,5176.1669921875,2
Difenoconazole,molecules1,PestMix1_8Step1Plasma3SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.4467830657958984,3324429.25,5335.876953125,2
Difenoconazole,molecules1,PestMix1_8Step2Plasma1SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.4330663681030273,522654.125,2924.226806640625,2
Difenoconazole,molecules1,PestMix1_8Step2Plasma2SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.4467830657958984,596165.875,4256.7568359375,2
Difenoconazole,molecules1,PestMix1_8Step2Plasma3SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.4467830657958984,643089.5,2723.8115234375,2
Difenoconazole,molecules1,PestMix1_8Step3Plasma1SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.44676685333252,169246.5,577.3951416015625,2
Difenoconazole,molecules1,PestMix1_8Step3Plasma2SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.46048355102539,155069.15625,0,2
Difenoconazole,molecules1,PestMix1_8Step3Plasma3SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.4467830657958984,198007.140625,3443.072998046875,2
Difenoconazole,molecules1,PestMix1_8Step4Plasma1SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.4467830657958984,79654.578125,0,2
Difenoconazole,molecules1,PestMix1_8Step4Plasma2SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.44676685333252,67364.15625,0,2
Difenoconazole,molecules1,PestMix1_8Step4Plasma3SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.4467830657958984,67687.8984375,0,2
Difenoconazole,molecules1,PestMix1_8Step5Plasma1SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.4539833068847656,21087.767578125,656.59136962890625,2
Difenoconazole,molecules1,PestMix1_8Step5Plasma2SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.4467830657958984,23589.03125,679.448974609375,2
Difenoconazole,molecules1,PestMix1_8Step5Plasma3SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.426600456237793,31220.5,991.619384765625,2
Difenoconazole,molecules1,PestMix1_8Step6Plasma1SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.41938304901123,10704.7939453125,0,2
Difenoconazole,molecules1,PestMix1_8Step6Plasma2SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.4467830657958984,13720.80078125,0,2
Difenoconazole,molecules1,PestMix1_8Step6Plasma3SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.4467830657958984,10865.3955078125,0,2
Difenoconazole,molecules1,PestMix1_8Step7Plasma1SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.4193668365478516,4099.27978515625,0,2
Difenoconazole,molecules1,PestMix1_8Step7Plasma2SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.41938304901123,4608.89111328125,0,2
Difenoconazole,molecules1,PestMix1_8Step7Plasma3SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.4467830657958984,4230.99462890625,0,2
Difenoconazole,molecules1,PestMix1_8Step8Plasma1SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.4330501556396484,722.5704345703125,0,2
Difenoconazole,molecules1,PestMix1_8Step8Plasma2SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.4604663848876953,2198.66455078125,0,2
Difenoconazole,molecules1,PestMix1_8Step8Plasma3SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.4467496871948242,2268.136962890625,0,2
Difenoconazole,molecules1,PestMix1_8Step9Plasma1SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.4467830657958984,298.72845458984375,0,2
Difenoconazole,molecules1,PestMix1_8Step9Plasma2SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.3919668197631836,800.5045166015625,0,2
Difenoconazole,molecules1,PestMix1_8Step9Plasma3SWATH50-80,406.071973,1,408.06941,1,precursor [M+2],8.3919668197631836,969.29620361328125,0,2
Difenoconazole,molecules1,PestMix1_8Step10Plasma1SWATH50-80,406.071973,1,152.062051,1,C12H7,8.4813995361328125,64.071182250976563,102.91033172607422,5
Difenoconazole,molecules1,PestMix1_8Step10Plasma2SWATH50-80,406.071973,1,152.062051,1,C12H7,8.4056835174560547,17.147533416748047,35.994335174560547,6
Difenoconazole,molecules1,PestMix1_8Step10Plasma3SWATH50-80,406.071973,1,152.062051,1,C12H7,8.5289669036865234,115.68562316894531,64.250518798828125,3
Difenoconazole,molecules1,PestMix1_8Step1Plasma1SWATH50-80,406.071973,1,152.062051,1,C12H7,8.4467830657958984,178165.328125,680.18377685546875,6
Difenoconazole,molecules1,PestMix1_8Step1Plasma2SWATH50-80,406.071973,1,152.062051,1,C12H7,8.44676685333252,163541.3125,406.107666015625,6
Difenoconazole,molecules1,PestMix1_8Step1Plasma3SWATH50-80,406.071973,1,152.062051,1,C12H7,8.4467830657958984,176865.8125,348.32818603515625,6
Difenoconazole,molecules1,PestMix1_8Step2Plasma1SWATH50-80,406.071973,1,152.062051,1,C12H7,8.44676685333252,29104.880859375,99.441352844238281,6
Difenoconazole,molecules1,PestMix1_8Step2Plasma2SWATH50-80,406.071973,1,152.062051,1,C12H7,8.4467830657958984,31839.8359375,370.1842041015625,6
Difenoconazole,molecules1,PestMix1_8Step2Plasma3SWATH50-80,406.071973,1,152.062051,1,C12H7,8.4330835342407227,37104.4765625,184.64462280273438,5
Difenoconazole,molecules1,PestMix1_8Step3Plasma1SWATH50-80,406.071973,1,152.062051,1,C12H7,8.4330663681030273,9213.6455078125,0,5
Difenoconazole,molecules1,PestMix1_8Step3Plasma2SWATH50-80,406.071973,1,152.062051,1,C12H7,8.46048355102539,8159.90673828125,139.26097106933594,5
Difenoconazole,molecules1,PestMix1_8Step3Plasma3SWATH50-80,406.071973,1,152.062051,1,C12H7,8.4467830657958984,11588.79296875,477.31298828125,6
Difenoconazole,molecules1,PestMix1_8Step4Plasma1SWATH50-80,406.071973,1,152.062051,1,C12H7,8.4467830657958984,4532.365234375,0,5
Difenoconazole,molecules1,PestMix1_8Step4Plasma2SWATH50-80,406.071973,1,152.062051,1,C12H7,8.4604663848876953,3287.135498046875,107.11637115478516,5
Difenoconazole,molecules1,PestMix1_8Step4Plasma3SWATH50-80,406.071973,1,152.062051,1,C12H7,8.4330835342407227,3714.808349609375,127.63161468505859,5
Difenoconazole,molecules1,PestMix1_8Step5Plasma1SWATH50-80,406.071973,1,152.062051,1,C12H7,8.44028377532959,1049.4962158203125,35.841682434082031,6
Difenoconazole,molecules1,PestMix1_8Step5Plasma2SWATH50-80,406.071973,1,152.062051,1,C12H7,8.46048355102539,1125.309814453125,111.50727844238281,6
Difenoconazole,molecules1,PestMix1_8Step5Plasma3SWATH50-80,406.071973,1,152.062051,1,C12H7,8.4402999877929688,1711.11474609375,111.25578308105469,5
Difenoconazole,molecules1,PestMix1_8Step6Plasma1SWATH50-80,406.071973,1,152.062051,1,C12H7,8.4467830657958984,557.81475830078125,85.235443115234375,6
Difenoconazole,molecules1,PestMix1_8Step6Plasma2SWATH50-80,406.071973,1,152.062051,1,C12H7,8.46048355102539,592.29302978515625,223.58969116210938,5
Difenoconazole,molecules1,PestMix1_8Step6Plasma3SWATH50-80,406.071973,1,152.062051,1,C12H7,8.4467830657958984,576.91351318359375,131.73692321777344,5
Difenoconazole,molecules1,PestMix1_8Step7Plasma1SWATH50-80,406.071973,1,152.062051,1,C12H7,8.4193668365478516,64.404052734375,259.628173828125,6
Difenoconazole,molecules1,PestMix1_8Step7Plasma2SWATH50-80,406.071973,1,152.062051,1,C12H7,8.4330835342407227,311.59005737304688,39.1370735168457,5
Difenoconazole,molecules1,PestMix1_8Step7Plasma3SWATH50-80,406.071973,1,152.062051,1,C12H7,8.46048355102539,247.63752746582031,157.94960021972656,6
Difenoconazole,molecules1,PestMix1_8Step8Plasma1SWATH50-80,406.071973,1,152.062051,1,C12H7,8.50154972076416,158.38986206054688,0,3
Difenoconazole,molecules1,PestMix1_8Step8Plasma2SWATH50-80,406.071973,1,152.062051,1,C12H7,8.44676685333252,185.85597229003906,198.07025146484375,6
Difenoconazole,molecules1,PestMix1_8Step8Plasma3SWATH50-80,406.071973,1,152.062051,1,C12H7,8.4604501724243164,96.107284545898438,142.27720642089844,6
Difenoconazole,molecules1,PestMix1_8Step9Plasma1SWATH50-80,406.071973,1,152.062051,1,C12H7,8.5015830993652344,196.46781921386719,28.712371826171875,3
Difenoconazole,molecules1,PestMix1_8Step9Plasma2SWATH50-80,406.071973,1,152.062051,1,C12H7,8.4741668701171875,7.284477710723877,120.88143920898438,6
Difenoconazole,molecules1,PestMix1_8Step9Plasma3SWATH50-80,406.071973,1,152.062051,1,C12H7,8.4604663848876953,160.97196960449219,0,4
Difenoconazole,molecules1,PestMix1_8Step10Plasma1SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4540004730224609,93.559898376464844,0,3
Difenoconazole,molecules1,PestMix1_8Step10Plasma2SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4467830657958984,40.666839599609375,0,4
Difenoconazole,molecules1,PestMix1_8Step10Plasma3SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.40566635131836,105.24279022216797,0,4
Difenoconazole,molecules1,PestMix1_8Step1Plasma1SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4467830657958984,264966.1875,641.1380615234375,4
Difenoconazole,molecules1,PestMix1_8Step1Plasma2SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.44676685333252,240476.90625,554.86798095703125,4
Difenoconazole,molecules1,PestMix1_8Step1Plasma3SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4467830657958984,262942.78125,851.22332763671875,4
Difenoconazole,molecules1,PestMix1_8Step2Plasma1SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.44676685333252,42939.703125,134.31062316894531,4
Difenoconazole,molecules1,PestMix1_8Step2Plasma2SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4467830657958984,50147.15234375,468.5980224609375,4
Difenoconazole,molecules1,PestMix1_8Step2Plasma3SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4467830657958984,53200.03515625,185.50419616699219,4
Difenoconazole,molecules1,PestMix1_8Step3Plasma1SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.44676685333252,14078.794921875,0,4
Difenoconazole,molecules1,PestMix1_8Step3Plasma2SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.46048355102539,11737.587890625,185.34324645996094,4
Difenoconazole,molecules1,PestMix1_8Step3Plasma3SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4467830657958984,17482.416015625,286.49822998046875,4
Difenoconazole,molecules1,PestMix1_8Step4Plasma1SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4467830657958984,6523.4970703125,0,4
Difenoconazole,molecules1,PestMix1_8Step4Plasma2SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4193668365478516,5625.18115234375,0,4
Difenoconazole,molecules1,PestMix1_8Step4Plasma3SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4467830657958984,5659.87451171875,88.7911376953125,4
Difenoconazole,molecules1,PestMix1_8Step5Plasma1SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4539833068847656,1345.4844970703125,0,4
Difenoconazole,molecules1,PestMix1_8Step5Plasma2SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4467830657958984,1535.9658203125,39.278739929199219,4
Difenoconazole,molecules1,PestMix1_8Step5Plasma3SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4402999877929688,2449.794921875,0,4
Difenoconazole,molecules1,PestMix1_8Step6Plasma1SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4467830657958984,658.10089111328125,36.385547637939453,4
Difenoconazole,molecules1,PestMix1_8Step6Plasma2SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4467830657958984,774.42889404296875,0,4
Difenoconazole,molecules1,PestMix1_8Step6Plasma3SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4467830657958984,802.88482666015625,0,4
Difenoconazole,molecules1,PestMix1_8Step7Plasma1SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4330663681030273,210.36146545410156,0,4
Difenoconazole,molecules1,PestMix1_8Step7Plasma2SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.46048355102539,368.06326293945313,33.016864776611328,4
Difenoconazole,molecules1,PestMix1_8Step7Plasma3SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4467830657958984,271.83352661132813,0,5
Difenoconazole,molecules1,PestMix1_8Step8Plasma1SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4604501724243164,98.30511474609375,17.468532562255859,4
Difenoconazole,molecules1,PestMix1_8Step8Plasma2SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4604663848876953,253.29141235351563,0,3
Difenoconazole,molecules1,PestMix1_8Step8Plasma3SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4330501556396484,111.37821960449219,27.625297546386719,5
Difenoconazole,molecules1,PestMix1_8Step9Plasma1SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.55638313293457,24.069141387939453,0,5
Difenoconazole,molecules1,PestMix1_8Step9Plasma2SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.40566635131836,126.70585632324219,0,3
Difenoconazole,molecules1,PestMix1_8Step9Plasma3SWATH50-80,406.071973,1,188.038729,1,C12H8Cl,8.4604663848876953,169.50459289550781,0,3
Difenoconazole,molecules1,PestMix1_8Step10Plasma1SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.426600456237793,64.156494140625,0,4
Difenoconazole,molecules1,PestMix1_8Step10Plasma2SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.46048355102539,60.48358154296875,0,3
Difenoconazole,molecules1,PestMix1_8Step10Plasma3SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.4878664016723633,89.154777526855469,0,5
Difenoconazole,molecules1,PestMix1_8Step1Plasma1SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.4467830657958984,197491.46875,3704.573486328125,5
Difenoconazole,molecules1,PestMix1_8Step1Plasma2SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.44676685333252,177365.34375,603.7669677734375,5
Difenoconazole,molecules1,PestMix1_8Step1Plasma3SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.4467830657958984,202229.109375,149.598876953125,5
Difenoconazole,molecules1,PestMix1_8Step2Plasma1SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.44676685333252,29440.8828125,50.167949676513672,5
Difenoconazole,molecules1,PestMix1_8Step2Plasma2SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.4467830657958984,35510.97265625,371.84555053710938,5
Difenoconazole,molecules1,PestMix1_8Step2Plasma3SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.4467830657958984,36534.0859375,0,6
Difenoconazole,molecules1,PestMix1_8Step3Plasma1SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.44676685333252,8959.376953125,50.167949676513672,6
Difenoconazole,molecules1,PestMix1_8Step3Plasma2SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.46048355102539,7801.1591796875,0,6
Difenoconazole,molecules1,PestMix1_8Step3Plasma3SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.4467830657958984,12071.4384765625,256.78515625,5
Difenoconazole,molecules1,PestMix1_8Step4Plasma1SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.4467830657958984,4054.66943359375,146.02835083007813,6
Difenoconazole,molecules1,PestMix1_8Step4Plasma2SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.4330663681030273,3198.250244140625,0,6
Difenoconazole,molecules1,PestMix1_8Step4Plasma3SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.4056835174560547,3472.23974609375,0,6
Difenoconazole,molecules1,PestMix1_8Step5Plasma1SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.4539833068847656,1145.494873046875,0,5
Difenoconazole,molecules1,PestMix1_8Step5Plasma2SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.4467830657958984,1302.294189453125,0,5
Difenoconazole,molecules1,PestMix1_8Step5Plasma3SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.4128999710083,1702.9425048828125,19.631315231323242,6
Difenoconazole,molecules1,PestMix1_8Step6Plasma1SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.41938304901123,573.7017822265625,0,5
Difenoconazole,molecules1,PestMix1_8Step6Plasma2SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.46048355102539,493.79714965820313,0,6
Difenoconazole,molecules1,PestMix1_8Step6Plasma3SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.4467830657958984,573.66888427734375,0,6
Difenoconazole,molecules1,PestMix1_8Step7Plasma1SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.4741668701171875,178.2960205078125,0,5
Difenoconazole,molecules1,PestMix1_8Step7Plasma2SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.4467830657958984,281.1854248046875,0,6
Difenoconazole,molecules1,PestMix1_8Step7Plasma3SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.4056835174560547,297.62353515625,0,4
Difenoconazole,molecules1,PestMix1_8Step8Plasma1SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.4467496871948242,95.7783203125,0,5
Difenoconazole,molecules1,PestMix1_8Step8Plasma2SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.44676685333252,188.90478515625,0,4
Difenoconazole,molecules1,PestMix1_8Step8Plasma3SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.4467496871948242,121.22758483886719,0,4
Difenoconazole,molecules1,PestMix1_8Step9Plasma1SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.46048355102539,60.667644500732422,0,4
Difenoconazole,molecules1,PestMix1_8Step9Plasma2SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.40566635131836,96.260604858398438,0,4
Difenoconazole,molecules1,PestMix1_8Step9Plasma3SWATH50-80,406.071973,1,251.002496,1,C13H8Cl2O,8.44676685333252,126.71382141113281,0,5
Flazasulfuron,molecules1,PestMix1_8Step10Plasma1SWATH50-80,408.0584,1,408.0584,1,precursor,#N/A,#N/A,#N/A,#N/A
Flazasulfuron,molecules1,PestMix1_8Step10Plasma2SWATH50-80,408.0584,1,408.0584,1,precursor,#N/A,#N/A,#N/A,#N/A
Flazasulfuron,molecules1,PestMix1_8Step10Plasma3SWATH50-80,408.0584,1,408.0584,1,precursor,#N/A,#N/A,#N/A,#N/A
Flazasulfuron,molecules1,PestMix1_8Step1Plasma1SWATH50-80,408.0584,1,408.0584,1,precursor,6.7890834808349609,2397073.75,8929.095703125,1
Flazasulfuron,molecules1,PestMix1_8Step1Plasma2SWATH50-80,408.0584,1,408.0584,1,precursor,6.77536678314209,2167730,21751.763671875,1
Flazasulfuron,molecules1,PestMix1_8Step1Plasma3SWATH50-80,408.0584,1,408.0584,1,precursor,6.7890834808349609,2272217.25,68059.171875,1
Flazasulfuron,molecules1,PestMix1_8Step2Plasma1SWATH50-80,408.0584,1,408.0584,1,precursor,6.77536678314209,407707.5625,2359.501953125,1
Flazasulfuron,molecules1,PestMix1_8Step2Plasma2SWATH50-80,408.0584,1,408.0584,1,precursor,6.7890834808349609,463784.8125,20062.716796875,1
Flazasulfuron,molecules1,PestMix1_8Step2Plasma3SWATH50-80,408.0584,1,408.0584,1,precursor,6.775383472442627,508782.4375,6197.16259765625,1
Flazasulfuron,molecules1,PestMix1_8Step3Plasma1SWATH50-80,408.0584,1,408.0584,1,precursor,6.7890667915344238,135987.84375,5492.439453125,1
Flazasulfuron,molecules1,PestMix1_8Step3Plasma2SWATH50-80,408.0584,1,408.0584,1,precursor,6.7890834808349609,140498.359375,1193.6224365234375,1
Flazasulfuron,molecules1,PestMix1_8Step3Plasma3SWATH50-80,408.0584,1,408.0584,1,precursor,6.7890834808349609,201928.203125,957.68023681640625,1
Flazasulfuron,molecules1,PestMix1_8Step4Plasma1SWATH50-80,408.0584,1,408.0584,1,precursor,6.7890834808349609,63514.6953125,3037.19140625,1
Flazasulfuron,molecules1,PestMix1_8Step4Plasma2SWATH50-80,408.0584,1,408.0584,1,precursor,6.7890667915344238,59029.81640625,1282.181396484375,1
Flazasulfuron,molecules1,PestMix1_8Step4Plasma3SWATH50-80,408.0584,1,408.0584,1,precursor,6.7890834808349609,63718.2734375,0,1
Flazasulfuron,molecules1,PestMix1_8Step5Plasma1SWATH50-80,408.0584,1,408.0584,1,precursor,6.7825832366943359,17657.462890625,0,1
Flazasulfuron,molecules1,PestMix1_8Step5Plasma2SWATH50-80,408.0584,1,408.0584,1,precursor,6.7890834808349609,20200.4375,0,1
Flazasulfuron,molecules1,PestMix1_8Step5Plasma3SWATH50-80,408.0584,1,408.0584,1,precursor,6.782599925994873,32450.560546875,0,1
Flazasulfuron,molecules1,PestMix1_8Step6Plasma1SWATH50-80,408.0584,1,408.0584,1,precursor,6.775383472442627,7523.85498046875,0,1
Flazasulfuron,molecules1,PestMix1_8Step6Plasma2SWATH50-80,408.0584,1,408.0584,1,precursor,6.7890834808349609,7741.84619140625,0,1
Flazasulfuron,molecules1,PestMix1_8Step6Plasma3SWATH50-80,408.0584,1,408.0584,1,precursor,6.7890834808349609,7775.42822265625,0,1
Flazasulfuron,molecules1,PestMix1_8Step7Plasma1SWATH50-80,408.0584,1,408.0584,1,precursor,6.7890667915344238,2502.5244140625,0,1
Flazasulfuron,molecules1,PestMix1_8Step7Plasma2SWATH50-80,408.0584,1,408.0584,1,precursor,6.7890834808349609,3175.340087890625,0,1
Flazasulfuron,molecules1,PestMix1_8Step7Plasma3SWATH50-80,408.0584,1,408.0584,1,precursor,6.7890834808349609,3595.788330078125,0,1
Flazasulfuron,molecules1,PestMix1_8Step8Plasma1SWATH50-80,408.0584,1,408.0584,1,precursor,6.7890501022338867,508.61441040039063,0,1
Flazasulfuron,molecules1,PestMix1_8Step8Plasma2SWATH50-80,408.0584,1,408.0584,1,precursor,6.7890667915344238,917.437255859375,0,1
Flazasulfuron,molecules1,PestMix1_8Step8Plasma3SWATH50-80,408.0584,1,408.0584,1,precursor,6.7753500938415527,1154.6954345703125,0,1
Flazasulfuron,molecules1,PestMix1_8Step9Plasma1SWATH50-80,408.0584,1,408.0584,1,precursor,#N/A,#N/A,#N/A,#N/A
